"Sep 01, 2016",9118280000
"Oct 01, 2016",9696280000
"Nov 01, 2016",11187700000
"Dec 01, 2016",11949200000
"Jan 01, 2017",15491200000
"Feb 01, 2017",15667900000
"Mar 01, 2017",19104800000
"Apr 01, 2017",17413000000
"May 01, 2017",21981800000
"Jun 01, 2017",37446200000
"Jul 01, 2017",40928200000
"Aug 01, 2017",47321800000
"Sep 01, 2017",77748400000
